,Unnamed: 0,qid,question_text,target
35057,35057,06dcba9b4bdc6f021da5,"Why is it boring to have a daughter? I wanted to have a boy for him to help me at work, since a daughter is more likely to help her mother.",1
35070,35070,06dd6faf538d855ec0aa,Why do men and women in India not wait till marriage to have sex when they know it could create problems in a conservative society like ours in case it doesn't work out.?,1
35074,35074,06ddd0677dc2d5b4b0fc,Can two sisters marry each other?,1
35079,35079,06ddfc9bed539935c7e2,Can Muslims rule the earth in the future?,1
35095,35095,06deb902437f5bf1709d,Why do Christians and Muslims call each other unbelievers?,1
35105,35105,06def0170cd1c70eab02,"In today's world, what unites the Armenians other than the hatred they have against the genocide that is supposedly committed by the Ottoman Turks?",1
35205,35205,06e4a6e4fd65f1b23c95,"Why is President Trump so attracted to Blondes with large breasts? And did he really get ""close"" to Stormy after the birth of the boy he drags around to press conferences? These are questions of national significance.",1
35215,35215,06e551980817ec3381b3,Do the Democrats secretly want expulsion of the dreamers to hyper-energize their base support?,1
35290,35290,06e979ad9fe41fb2de39,Does Trump spend all his waking hours envying Hillary?,1
35320,35320,06eacbb2750cbf0f2c6c,How many Baby Boomers voted in the 2016 presidential election?,1
35324,35324,06eafdbc52c2c79a4f22,Which idiot in Japan thought it would be a good idea to build a nuclear power plant right where the most earthquakes happen?,1
35331,35331,06eb5523cb6a1f50e80c,What can I do to stop my loving my cousin…I'm madly in love with her and she is madly in love with me too?,1
35340,35340,06ebc180440eb556f206,"How does Luka Modric make world class midfielders play so Low class and terrible (Pogba, Christian Eriksen, Arturo Vidal etc)?",1
35344,35344,06ebf52cfa375f0350fa,"Capt. Cook sailed the 63 thousand mile circumference around our flat earth, taking him over 3 years 8 days to do so. he mapped and named many landmarks along the way which are on Gleason, s map, so how could our earth be flat?",1
35361,35361,06ed01026a5ffd4826de,If Donald were to sleep in the afternoons would he say less silly things when awake?,1
35374,35374,06ed942acb1b384c1a34,Why are RSS members supporting the criminals of Kathua and Unnao rape incidents?,1
35388,35388,06ee85992809872921dd,Why isnt India declared Islamic state even after 16 percent Muslims?,1
35389,35389,06ee91da819568d0c705,Why do Hindus in India persecute Muslims and Christians?,1
35391,35391,06eea5bf84700948da62,Does adding coconut fat to any black American coffee make it into bulletproof coffee?,1
35392,35392,06eeb22b9dd6deaf691e,Approximately how many damns should I give per day?,1
35411,35411,06f0017409b6c9faa861,"Should we only vote for politicians willing to use the patriot act to label Trump sponsors as enemy combatants, then we could detain them indefinitely?",1
35432,35432,06f0e81b3c958194eb13,Why is America still so racist?,1
35459,35459,06f2098274b4d7399bdd,Why does Yankee matherfuckers deceive that they were on the Moon?,1
35513,35513,06f4d4b9552ed03c5d48,Why don't silly little girls that claim to be smart not know that Women lactate until death?,1
35535,35535,06f5faf81a6a4628638d,How do you make money by cheating others?,1
35541,35541,06f6622f0270b9ee2b2f,What is it like to undress a girl?,1
35552,35552,06f6e8d18650920bf506,I am a black American and I have a strong dislike of white males. How can I overcome this?,1
35571,35571,06f7e73dce7e546a1335,Is having sex with a non-virgin woman gay?,1
35616,35616,06f9eba742d96a3513de,Why Pakistan keeps on begging to India for medical visas? Have they got no self respect?,1
35617,35617,06fa03412da70ff8cfde,Why do many Indians hate Bangladesh and think it is not a moderate Muslim majority?,1
35618,35618,06fa0bbbe26cc20018a2,"How many Americans are aware that current federal regulations amount to a tax of $15,000 per household per year, more than the average federal income tax?",1
35649,35649,06faee3ee69c02301b44,What do you think of Nancy Pelosi's recent suggestion that MS-13 replace the state police in California?,1
35694,35694,06fce45e307611ba7a03,"Why do the dehumanization arguments of slave owners, fascists, Nazis and abortion supporters look so similar?",1
35700,35700,06fd48401c14b67b9932,"A tree falls on a congregation celebrating mass in Madeira and kills 13 people, including children. Is this the final proof that the atheists are right?",1
35743,35743,06ff4d957230bb0a3a47,What are the reasons for people who are sentenced to jails by the US dysfuntinal and shooting democratic regime in the US just because they said that they love ISIS and Muslims?,1
35752,35752,06ff7f7d9dae52a81bd9,"Do you know of the country Nepal? Do you know how economically, politically, and socially backwards it is?",1
35764,35764,07000db53249fdc1b7d9,"As a Jewish man, I believe that Donald Trump is the true messiah. Does anyone else share this belief?",1
35778,35778,0700d7403617e3298a1e,Are you one of those SJWs who talk about injustice this and injustice that but turn around and date or prefer white men as romantic partner's? Or are you for intersectionality inside and outside the sack?,1
35780,35780,0700e5fba56c739725c4,"Do Trump supporters know he's lying yet defend him anyway? If yes, for what purpose?",1
35852,35852,07047d99c9188804227f,Was Nietzsche right in hating the stupid mind-controlled masses? Like the stupid masses who are all concentrated in the stupid inane world soccer games of Russia?,1
35855,35855,0704cb099341efb6fc92,"Do most Israeli Jews today regard Muslims as being ""backward""? Why/why not?",1
35865,35865,070558b1f7c1214453ab,"When will the ""Forcing Hindi down the throat"" stop in Tamil Nadu, when will we see a stable & strong state government?",1
35870,35870,0705abc221f8934db38a,When will Americans learn the only way to make America great again will be to revoke voting rights for hardcore Trumpers? Do they not realize they people cant be trusted to think for themselves?,1
35872,35872,0705c6140a9f1b2768e4,Does everyone notice how the dark triad all of a sudden has feelings now and neurotypicals are hateful and mean? (on Quora) Sociopaths are turning into snowflakes! Why can't we all just get along?,1
35876,35876,0705d7dd263326a62eaf,"How Indian society can get rid of wild beasts like Asaram, Rampal, Ram Rahim, Nityananda, Radhe ma etc?",1
35968,35968,0709df27a323d3f8e2c7,Would putting chloroform in my humidifier have a noticeable affect in helping me sleep at night?,1
35982,35982,070abd76b2f95247a65d,Why is the media so nasty? Why do they like to humiliate and defame people they interview?,1
35985,35985,070af84b3cf4c923e003,Why does Pakistani supports terrorism?,1
35998,35998,070b92017c4a7d1d2ab2,"Why is it that wherever ballot papers were used, BJP lost dramatically even though it being a BJP stronghold like Gorakhpur?",1
36000,36000,070bc7955137e2a1766b,"If the top 1% now owns more of the country's wealth than at any time in the past 50 years and more than the bottom 90%, why do Republican voters defend the ridiculous 2017 tax bill giving them more wealth by robbing it from future generations?",1
36013,36013,070c5498428199e6cedf,"When will the Republican Party realize that Trump is ruining the US, and do something proactive?",1
36014,36014,070c5906093233d59ce1,Do most Africans and Latinos have a less effective culture than Asians and Whites?,1
36018,36018,070c705ece26220e5eb4,"Is it hypocritical that many liberals make fun of 'ugly Americans' who refuse to adapt to the countries they visit, while those liberals defend immigrants to the US who refuse to assimilate?",1
36035,36035,070d48ef85227cff52c7,Did Christopher Hitchens really force men at gunpoint to swallow his jizz during ejaculation?,1
36041,36041,070d84f7998df7dbc9c4,Would ugly fellas like to be part of an ugly union?,1
36079,36079,070f5aa1435539148418,Does everyone who voted REMAIN in the EU referendum wear socks with sandals or is that exaggerated?,1
36104,36104,0710e79f774bbd839607,Why did Trump give middle class people a tax cut and kicked the old people on S. S. under the bus?,1
36114,36114,07112a41ab558c31c77a,I dont know how to speak this fucking English? But still Quora insulted me whenever I ask some questions. This fucking Quora never answer to my questions,1
36133,36133,0711d88281c77e9d0564,What's the point in showing half hair when she wears the hijab might as well not wear it all right?,1
36145,36145,07123d1dd93e1ba092ef,If girls had sex they’ll become fat it seems. Is this true?,1
36154,36154,0712aba3abf455621083,Do people with mild autism need employment support?,1
36210,36210,0715cd196a58f38776e2,Where does Trump actually get economic advice from? Do you think he flips a coin to make decisions?,1
36211,36211,0715cec5e68c87021188,"Will the upcoming civil war in the US be between blacks and whites, or women and men?",1
36217,36217,071611fcee8f8511df05,"Recently, the theory came up in European news that Trump has reduced hearing. What do you think?",1
36244,36244,0717211e3db19a954f90,Why didn't people wait until the bodies were cold in Las Vegas to push their political propaganda?,1
36255,36255,0717b3d27658825d74c4,"What is the best way to earn money these days in India? Is it give birth to a son, get him educated, and later demand as much as dowry?",1
36256,36256,0717c19fed2195307fc6,My niece(16) wants to have sex with. I would but can’t help feeling like a creep and also I don’t want to hurt her. What should I do?,1
36262,36262,0717f470c283a2a2f188,"Why does everyone and their brother in Lincoln, NE own a North Face coat when Lincoln is hundreds of miles away from any mountain range, forest, desert, canyon, etc.? Is it because Midwesterners are the biggest conformists on earth?",1
36274,36274,0718b2f8b7bc93cc5ffa,Why Indians worshiping newly built toilets instead of using them?,1
36281,36281,071927143d982f109216,What is it like coming from a poor family?,1
36285,36285,07193d2875b85d7e8c1e,Why do people think that Trump is so perfect and can do no wrong? There is a reason why many Americans and people around the world don't like trump at all.,1
36301,36301,071a465937bb3859179e,Why is being in your 30's such an asshole?,1
36320,36320,071b4b8973d9580b9e0f,"Why do so many Americans and Americanised people think national socialism to be ""right-wing"" when in reality it isn’t?",1
36324,36324,071b5f6fe250f66d3f18,Were the British really the most evil empire rulers in history? Did they do anything good in India?,1
36327,36327,071b833d40fabde98272,"Is religious and ethnic discrimination on the rise in Malaysia and Indonesia, but hypocritically demand for religious tolerance and equality from the western countries towards ethnic minority Muslim?",1
36329,36329,071baec4809885e91e4f,Are Modi and BJP planning to eliminate all Indians who questions them?,1
36339,36339,071bf84718cbb98cc9fe,"Indian Girls, is this fair for you to treat boys like ATM and selling yourself to highest earner? Don't you care about personality?",1
36358,36358,071d273262f455dea2a3,Why are doctors from India mostly assholes?,1
36403,36403,071f1f483ffa188016f1,"Is the tweet ""I would rather vote for a pedophile than for a democrat, because the pedophile only screws kids while the democrats screw everyone"" a sign of a mental health issue or a widespread opinion amongst Trump/Roy Moore supporters?",1
36404,36404,071f21e92f34744c36ce,How come liberals think that poor people are hard workers?,1
36435,36435,07208f4513c302e3c5b0,Have you ever had a teacher that ruined a subject you liked because they were a huge cunt?,1
36481,36481,0722c4f9f48082219d06,Modi let Modi run away. Why did the people of India take the burden of these scamsters?,1
36487,36487,0722feae8638167d86e2,"I've read somewhere that if all African Americans left the US that the average IQ would go up by 7 points, is this true?",1
36495,36495,0723a66295e723c9b6e3,"Why do communists lack a good taste for the arts, culture, aesthetics, food, spirituality, festivals, et cetera?",1
36514,36514,072472fdc85b9f4d4d6e,What is it like to have sex with an animal?,1
36530,36530,0725199f530281387d85,Why did the Republicans give tax cuts to the wealthiest 1%? Was 82% of the wealth not enough for them?,1
36543,36543,0725781623a456416f41,Why are Asian parents so autocratic?,1
36546,36546,07258c3eb211ec4d9a0f,Why did they have all of those civil rights movements and Geneva Conventions when God gave them all their complete set of God-given human rights from the start?,1
36565,36565,07269bcf6210669b56f1,Should IT jobs be for males only?,1
36581,36581,07276ea6188aa2c593b6,? I think most African countries are shit hole countries other wise why would most of the people be begging to come here?,1
36589,36589,0727ff4b24fbac42bb64,"Why are Muslims bothering us with their religion all of a sudden, when Muslim immigrants have been living in western countries in large numbers since the 1950s & 60s?",1
36592,36592,072811366257cd8a8109,"If protestors in your country burned tires and threw stones at the police, what level of force would they be met with?",1
36620,36620,072967115675de64df6d,"Do Indian girls enjoy being licked down by their boyfriend/husband, or do they feel ashamed by it and do not like it?Personal experiences are also welcomed.",1
36629,36629,0729b6c29d2b3fa065c1,"Do Iranian leaders know that their historic ancestors were defeated ignominiously, by the few, every time they tried to expand?",1
36661,36661,072acaf358d95ba1e1ea,Why do people in California Oregon etc. so vivid about keeping sanctuary cities knowing some of them have committed serious crimes and should be deported politicians make excuses for those who commit crimes why?,1
36665,36665,072b12362a641668aab6,Why are men so selfish?,1
36670,36670,072b20b5df2e673a3c90,Why do many left-wing Indians support terrorism and terrorists?,1
36673,36673,072b65654e5f189773ce,Is the new CM of Tripura Biblab Dev a dumbwit?,1
36690,36690,072c48d8886f82220cad,When will pro-gun Americans understand gun control is not anti-gun?,1
36693,36693,072c54e65d67d2a15150,How do Malaysians prevent Bangladeshi or Indonesian from voting in this coming up May election?,1
36695,36695,072c669f4dfb1e7e0320,"As a conservative, what criticisms of Trump are simply a projection of a Democrat’s own personality?",1
36700,36700,072c99365382b41940b5,"Why is Muslim community in India such a closed society obstinately refusing to reform in modern times when all other major religions have done so? Why are they still holding on to Jihad against Kafirs, forced removal of clitoris & multiple marriages?",1
36712,36712,072d3a6724cedb0f075f,How much human sexual activity with a dog is considered normal?,1
36716,36716,072d532c38bed36046be,"I turned on the electricity of my Jewish neighbor with a remote control during Shabbat and he got very mad, how should I deal with this situation?",1
36723,36723,072dad74e820f2e342b9,"What do you think of the statement, ""If usury was no longer practiced, Jews would run out of money""?",1
36737,36737,072e67aa548f6c3aaf19,"Now that the UN is involved with the Nazi-like horror of separating children from their parents on the border or the US, and ""losing"" 1,500 children? Are you horrified and ashamed? Would Jesus approve?",1
36745,36745,072e9e4576840c637e3f,What were Obama’s reasons for spying on The Trump Tower?,1
36753,36753,072f3d59f6f7abe4b593,Do midgets have night vison?,1
36759,36759,072feecb3efb30ef43b4,What are your views on the Indian mentality?,1
36760,36760,072ff348aa4e5d67bf6b,Why do Germans compare euthanasia with Nazi Germany's gas chambers?,1
36770,36770,0730332e496705670b84,Why do feminists think they're for equal rights? When egalitarianism is the real way to achieve this?,1
36812,36812,07327293f8bb6ad38f75,Why do liberals like Muslims and hate Jews?,1
36817,36817,0732a1524d262258d1eb,"How on Earth is it possible that there are Black people who actually think they are the ""master race""? Why the hell, and what reason could they possibly have to think that?",1
36819,36819,0732b0a092e7e0d72fc3,Do black people feel honored when a white man decides to sit next to them on a bus?,1
36837,36837,07339b1cd47c4a850390,"If the owner of Red Hen was a ‘right-wing Christian extremist’ and Sarah Sanders was kicked out 'to uphold certain standards' after affectionately holding hands with her Black lesbian lover, should the owner be facing civil rights action?",1
36844,36844,0733d673a026cf9eb9a6,Is it possible to train Indians so that they are hard to persuade to do communal or other kinds of rioting ?,1
36852,36852,073452d23fecb9078c93,"Are atheists liars? Do they purposely drop the word like perhaps etc., while informing about ideas, they are not absolutely certain about?",1
36872,36872,0735492a011ae14ff31f,How does drinking large amounts of coffee allow you to speak to spirits?,1
36917,36917,073730c6217686934d93,"Could Russia prime a city for nuking by first launching an ICBM with tons of vodka, with the real nuclear missile following closely behind?",1
36946,36946,0738ca6447c0824bfa73,"Why do some ethnicities like Indians have stronger body odor, while other people like the Japanese have almost none?",1
36948,36948,0738d438769dc56ea5f0,Why do Arab Muslims hate Indian Muslims?,1
36955,36955,07393f481ed720a57656,"If God would be human, why would he make his home in Belgium?",1
37008,37008,073bedb14c8b4cdd8ecf,"They said that Asians are smarter. If you had to rank all Asian countries based on intelligence, how would your rank them?",1
37021,37021,073c7cc3d6221a764c77,"Why don't Christians strive to understand Islam and the Quran, but rather just jump to false conclusions? Whereas Muslims understand Christianity?",1
37033,37033,073d43cd379b69c95f77,Why do Common Chinese behave in an adulatory manner towards expats?,1
37044,37044,073da10fb1f3011abfec,"How come Erdogan says stuff like:"" Eeyy know your place"", and: who are you, who do you think you are""etc, is this how Turks usually talk?",1
37061,37061,073e85c9a1ed5c2ffb40,What if the Earth was geodesic dome-shaped?,1
37067,37067,073eb1bc0a931f77a422,"Generally speaking, why do Japanese people dislike China?",1
37075,37075,073f12762ccea268c9b6,Why do the Democrats and the left seemingly want to destroy the United States?,1
37082,37082,073f4451818ad0df5ed1,How do I start preparing my 2-month-old kid for the Indian Administrative Service examination? He is very naughty & does not listen to me at all.,1
37107,37107,074089515cb55a3a31fd,"Did you see the news ""China Has 25,000 Spies Who Are “Ready To Destroy The U.S.”""?",1
37125,37125,0741639bde9ea77f6dca,Was/is Michelle Obama a transvestite?,1
37137,37137,0741b1051574404535bd,"Are you prejudiced against women, or would you vote for Nikki Haley if she was a Presidential Candidate?",1
37181,37181,074439d75f3d1c450a11,Why are 99% of Quora users plagiarists?,1
37187,37187,07448741d563331ad3f0,Will many begin to agree that the Russians have wittingly exposed the weaknesses of the present structure of democracy in America?,1
37192,37192,07449c35ab57fb716b05,This site is pretty crap?,1
37208,37208,0745eff3c6a2b1ea3822,Why are Buddhist monks attacking Muslims?,1
37237,37237,07479d1453787ade1e78,Does the fact that the right wing lionizes the islamophobes in Iran who remove their hijabs in public reveal the true extent of their racism?,1
37238,37238,0747c0b8d2051dbe3135,Are liberals and democrats more dangerous to America than North Korea could ever hope to be?,1
37292,37292,074a8a99e78abc92e45b,"Is it true, the ISIS terrorists are Jews funded by US or is it Muslims?",1
37304,37304,074b27c0d704e5c59008,Are liberals the only ones who have freedom of speech?,1
37357,37357,074e0fab77ca1c4f5187,Why do people assume evolution is a natural process?,1
37378,37378,074ef0d10c9de2504719,Why do young boys giggle when they see my bare chest?,1
37379,37379,074f14b0651353fb6bf1,Whay are all these liberal scientist people so weird and uppity up? They are offended by every little thing. No sense of humor at all and they like to bully people online. So sad.,1
37401,37401,075052aef6f1a470db46,Are Americans the most hated people on Earth?,1
37432,37432,0751c401e6c77d63064e,All Telugu girls are dumb?,1
37438,37438,075206a8789100a2a993,Is it true that most men who like classical music are gay? My brother came up with this statement a few years ago,1
37450,37450,0752dd84ff6599e51262,Why do my black co-workers call me boss when I am clearly not their boss?,1
37463,37463,07536619b9954bf18976,What are some simple scams to earn money?,1
37489,37489,0754579607c466a66506,Why do British females have small breasts?,1
37498,37498,0754babff7c794f8ce58,Who are those powerful people who let and make Islam to be spread like a dangerous disease around the world?,1
37543,37543,0756c1eb4a525d885a66,What is the best way to cook a toddler?,1
37544,37544,0756c720ef02ae87a965,Why wont people in India clean the gangster river?,1
37546,37546,0756dc17318e02924610,Why are people stupid enough to take Lil Pump and his music seriously?,1
37558,37558,07579465fc77621393f7,I'm 8 and got my period and it's messy & big problem at school. How should I tell my teacher and class what is happening to me and get them prepared?,1
37596,37596,0759609cce05f2670451,"Why do girls lie before exam that they haven't prepared for it, although they have already nicely prepared?",1
37618,37618,075aa87971e141a78c4b,"How come web developers, HTML coders and the like are some of the dumbest (and most arrogant and clueless) people I have ever seen (ordinarily clueless, almost understandably especially arrogant)?",1
37640,37640,075bacc7fad999391cb2,Bangladeshi immigrants: What are your thoughts on the great lands/assets/valuables grab happening in a state of India by criminal minded elite political class syndicate? Is international human rights activists & government officials are blind?,1
37655,37655,075c48caf6fa55867421,I had sex with my sister is this good?,1
37657,37657,075c73953b23e714af83,Why must all Chinese people shower in the evening? What would be the penalty if they were found showering in the morning?,1
37693,37693,075e4cd9573ab1f1f972,Are HR PAs women are prostitutes aligned to operations in Accenture India?,1
37710,37710,075f4d50f42e745ac342,Is being a gay a curse?,1
37724,37724,0760264c0a4ee2778c3b,"Do you think that atheism goes against the sound mind? What if God is not a matter of religion but of philosophy? What if God is the being, ""that, which is there"", as God's name denotes? How could anyone not acknowledge the being?",1
37738,37738,0760b729f38c6e3b5390,Do purchasers or AR 15 rifles need an IQ above that of a moron?,1
37776,37776,076240e91dbc07babde4,Is the rape of women more acceptable than the rape of children?,1
37844,37844,0765b1a590a1e07f6f47,Why do gay tranny maid servants who automatically start licking all people's buttocks suddenly pretend like it can ever be on my level?,1
37850,37850,07661d758e15947f79cd,Where can I find virgin girls to have sex?,1
37862,37862,0766bd997e16c0e238ce,What are the downsides of marrying a hippie?,1
37864,37864,0766c073744fd68eec84,Do Europeans believe that most Americans are dumb?,1
37904,37904,0768b2ec80167350c1d2,"If you’re a pedophile, does it make you gay?",1
37906,37906,0768d02ad95c50954035,Why students are so proud of cheating in exams? Cheating in exams isn't a shame? It's make me sick to listen to them talking about how they achieve that process?,1
37907,37907,0768d1e3af094041ecac,What did Leia's daily routine consist of as a slave? Be as detailed as possible.,1
37910,37910,0768f23f90d2fa05e2f2,When did Amitabh Bachan die?,1
37913,37913,0769114441ab8d0b4804,Why is Quora flooded with all pro-BJP blogs? Are the party volunteers getting paid for running this from the BJP Party’s IT cell?,1
37927,37927,0769c4babcbd49fe1c1a,Why do British people raise their children to think certain things are beneath them?,1
37968,37968,076c1bc44f0ceb91bd96,Why do Indian Muslims want to kill Rohit Sardana?,1
37987,37987,076d101ef409b78a0bba,Are Muslims jealous of terrorists that they are able kill infidels and going to heaven straight away?,1
38035,38035,076f73ba97a7696dba29,Why does Quara post such dumb questions?,1
38070,38070,07712629b127b3645e2c,How much does cetrizine take every day?,1
38086,38086,0771dc6f12e7b33c543c,Why does a woman like to have sour things?,1
38113,38113,0772e021fca956e29cd6,Many of us writing about atheism on Quora have been surprised by the lack of participation by priests. Perhaps it is because they are scared of being unable to provide the requisite proofs for the existence of a God or Gods?,1
38127,38127,07738c24c609d1f333ee,Why did hawaiians never get genocided by smallpox like native Americans did?,1
38150,38150,0774bbbe8f2775e1184b,What kind of technology is used in the Game of Thrones universe for the scientific procedure of castration?,1
38152,38152,0774c9e7301ce253a823,How do I convince my daughter to let me massage and suck on her feet?,1
38153,38153,0774d784cdc28734e15e,Why don't normal Hindu boys build their muscle?,1
38156,38156,07750e7c9cf8ef65d846,Are we at the generation of idiots yet?,1
38159,38159,0775238927377a5fc58f,Should the liberal arts be abolished since they have lost their economic and scientific value?,1
38206,38206,07773cee09e4c5cc66c1,Why do so many Taiwanese people think China is a joke?,1
38208,38208,0777450cebd1932979f7,Does India hate only Muslims of Pakistan?,1
38229,38229,0778c7366e43e2c72a11,Can Muslims do wrestling as it shows body of both male and female?,1
38231,38231,0778de3282c0b302ed30,Why does the Chinese mix dog-meat in hamburgers and sell them overseas?,1
38232,38232,0778f1741218a39f56d5,"Is it true that Southeast Asian women (Indonesians, Malays, etc) lust after tall northeast Asian men, such as Koreans? It definitely seems to be true, but I guess I'm looking for confirmation ;)",1
38254,38254,077a703d441cd4eddce4,"Do Sikhs or Sardars dislike Modi? If so, why?",1
38268,38268,077ae82a2dc1b2f11b8c,Why are Americans unable to grasp the fact that English is the language spoken in England and any variation to that language is not English but a patois or dialect?,1
38272,38272,077b3d84b47d42391ac6,Which race is considered the most good-looking (male and female)?,1
38292,38292,077c3215029deccb1831,Should I worry that Donald Trump will actually rape one of my daughters?,1
38304,38304,077cf07defa7b69575be,Do the people who populate Quora have to be inane as a rule or is it just a coincidence?,1
38305,38305,077cfbb5806658223af6,Why do aliens only choose to abduct conservatives with low education?,1
38306,38306,077d05e802f9f538867c,Do horse trading happen often in Israeli politics between newspapers and politicians?,1
38309,38309,077d2664ad13cf689b86,I'm a guy who gave my stepbrother a blowjob. Should I feel so bad about it? - He was 17 i was 17,1
38316,38316,077d6ac851e160e116af,"How could Brazil not be a communist, despite having such inhuman, sexist laws for tribal women, against free will?",1
38320,38320,077d8616c0892e42d742,Why even in 21st century so many Indian people don't grow up & insist in matching kundali before marriage instead of doing blood test?,1
38331,38331,077e471b615d9a1495d7,"Do Palestinians do anything for African Americans, or is it a one-way alliance?",1
38332,38332,077e4df263bae1e04f45,"Are Britons embarrassed that their supreme ruler, Elizabeth, only has a high school diploma?",1
38339,38339,077eee71c0814834dc55,"Why does every coder start a body by putting the opening bracket on the same line as the statement? Am I the only person that puts it on the next line and indents it? Why am I the only person who writes clean, readable code?",1
38354,38354,077f75aedb90e413d3e6,What is the reason that much of Europe seems to believe that Israel should end blockades on Gaza even though they know that would make the goal of killing Israelis much easier for Palestinians?,1
38359,38359,077faa9c198f125b3a3f,What is the penalty for running your life into an age old shipwreck stinking cat pees and miscellaneous feces with not a soul in sight?,1
38410,38410,0781997dae91d4cef924,Why do Trump and his supporters think no one can criticize him when that's all he did when Obama was president?,1
38412,38412,0781bfea9b7b234c3fab,"Children should be loved unconditionally by their parents, so doesn't it seem right to not allow conservatives to have kids, because of their rampant homophobia, transphobia, and bigotry?",1
38413,38413,0781d07b62d8056550af,"Why is showing men's chest nipples on the screen, or in public, not censored as when showing women's! Would showing a woman's flat breast cup be censored?",1
38418,38418,07823769d43202715b42,"There are lots of programmers out there who don't have any hobbies, rarely even watch movies and practically never read books. They are extremely boring in conversation. How do they manage to get married?",1
38483,38483,0785d334ef04ffecc6fc,"I am ugly, fat and black everybody look at me cheaply. I feel like dying what should I do?",1
38505,38505,0786eba86b621186cfc4,Laura Bush says the zero tolerance border policy is “cruel” & “immoral.” Where was her outrage before this administration? Her own husband had 8 YEARS to do something about it. Not to mention Obama’s 8 YEARS after that. Trump has had 500 DAYS?,1
38519,38519,0787f833df14203d4462,Why should I believe in atheists?,1
38525,38525,0788930e358bc0d8ba2f,"Which gender breaks hearts more often, males or females?",1
38560,38560,078a3de7360a04875973,I have 4 cents to invest. How can I turn it into $4 billion quickly so I don't have to work any more?,1
38567,38567,078a7a86ce6f6900b98b,"Why is the game Fortnite becoming so obviously gay like with full grown adult male characters wearing rainbow unicorn shirts, Care Bear backpacks and extremely feminine dances and twirls?",1
38584,38584,078b43410688209325e4,Morrocan boys are smart than Indian boys?,1
38592,38592,078b7ce315f0df95912d,"Aside from your Donald Trump pitchfork, what other pitchforks do you own?",1
38614,38614,078cdb909383ff6f0dbd,"Why The hell do people watch CNN, they are so biased?",1
38627,38627,078dd8665af0a9d6544e,Why do conservatives seem to believe society is facing a moral decline?,1
38630,38630,078dff04c6552fff264d,How do people like Mamta Banerjee feel no shame?,1
38634,38634,078e31eb6a571b77e271,As [math]x\to\infty\displaystyle\lim_{x=1}\frac{d_{x}}{\left(x+1\right)^{2}}=1[/math] how can we prove [math]\left[a_{x}<b_{x}<c_{x}<d_{x}\right]\in X_{x}\mapsto X_{x+1}[/math] and [math]\left(d_{x}-1\right)-\left(a_{x}-1\right)=3x [/math]?,1
38645,38645,078ed2994d66f91d93af,Why do I feel like I've reached my peak in intelligence? I've seen it said that the brain performs it's highest at 25. I'm not even 20 yet. I feel like I just know more.,1
38653,38653,078f6c9d24b9d141414d,"How can America be great again if we keep on addressing President Trump as ""Don the Con""?",1
38675,38675,0790b6400ad297a43734,Why are Pakistani people on cloud9 after wining champions trophy and making absurd topics on Quora?,1
38690,38690,079143fbd4cb526a3187,How does your vagina look like?,1
38703,38703,0791ba4a83778c65fa80,Would God throw gay's out of his church and not throw other sinners out?,1
38718,38718,0792760e177d4b3746be,How cool are diabetes?,1
38721,38721,0792aa3ae5621ae15ef1,Why do Middle Easterns and Arabs travel with a lot of luggage compared to Europeans?,1
38780,38780,079585b23d0022daadc2,"How often should I let my woman out of the kitchen? If I do it too often then she might get used to it, which I definitely do no want.",1
38787,38787,0795b36ebb716e6b41bc,Does vitiligo prove that black people are really white?,1
38790,38790,0795db6181bf0738c17e,What do girls think of boys with small chests?,1
38798,38798,07961fa769af755669a5,Why do you say no revenge on a narcissist? That's all they deserve. They shouldn't even be breathing the oxygen that we do.,1
38810,38810,0796f8930acd15fe544e,"Why should I follow rules to immigrate legally to Canada, when illegals can just walk across, claim refugee status, get welfare (about 2,100/month for family of 3), and mooch off the system?",1
38832,38832,07987c39e87c574a7b4d,Why do mainland Indians hate/discriminate against people from North East India?,1
38859,38859,0799c8b31370b934dea1,Why do women tend to gossip in the workplace so much more than men?,1
38868,38868,079a1cc9b364c609fa29,Why is it considered trashy for a woman to have children w/ multiple men?,1
38885,38885,079aed807d532682de12,Are the.North Koreans really interested in peace or will they use us in order to improve their economy like it seems China is doing?,1
38904,38904,079c379a71b566439dc4,Are most white Americans racist towards Asians?,1
38905,38905,079c506a879a9812d81e,Should we start trying to desensitise Western Muslims so they don't get offended so easily? Let's say how we really feel about Islam and draw cartoons so their frail sensibilities can toughen up a bit.,1
38907,38907,079c5cd8deb69194fd11,50% of Govt/Private sector jobs are GRABBED by Brahmin who are just 5% in India. Shouldn't Indian Constitution fix this anomaly?,1
38932,38932,079df83c16d1b787cc54,Would you consider demorcratic Catholics hypocrites?,1
38993,38993,07a115435a3963ace4d1,Why can't people understand that Hillary's email server was illegal and could have proved contact between the Clinton Foundation and State Department?,1
39006,39006,07a1b447ce644f880b4d,Should dictator Trump be deported to Antarctica?,1
39045,39045,07a412e35e6a79e07a8d,"Why do we take everything scientists say for true, even when there isn't proof and there is only a consensus between them? (Fields like health, astronomy etc.)",1
39069,39069,07a54acd6e422f2d8b27,Hillary Clinton likes to talk about things that she doesn’t know a damned thing about. When will people stop listening to her?,1
39072,39072,07a56f1fed7c50f5590f,Is it ever possible for feminism to achieve gender equality if the movement continues to do nothing about inequalities against men?,1
39086,39086,07a60367982a27660a2a,Why are there so many dumb people on Quora?,1
